ID	GSM53276	GSM53277	GSM53278	GSM53279	GSM53280	GSM53281	GSM53282	GSM53283	GSM53274	GSM53268	GSM53269	GSM53270	GSM53271	GSM53272	GSM53273	GSM53275
Hipk3	10.0206316989112	10.4093678938132	10.0734106146675	7.83280112424433	10.4715155961329	9.80007587486394	10.0970414599256	10.2306708711895	10.2925853197662	10.2112590655782	10.7144316428333	10.3405009259855	10.0227404045937	10.8708987695246	9.93793262204122	10.379433087218
Apmap	10.379433087218	10.4883373651541	10.2386903283761	10.2026889883772	10.2758469617894	10.5710960506979	10.427928901332	10.0344940777504	10.2112590655782	10.2496050285696	10.9276100702742	10.358453282189	10.7569805771275	10.7254795277409	10.4204982038628	10.5559459120472
Bhlhe40	10.0114712475584	10.0409671199614	10.236196631962	10.2542495108986	10.0261145262075	10.274554643388	10.0041743471616	10.3843161746581	9.89986147665258	9.97155255577	10.0458440258454	10.1039841426685	9.91485143499341	9.7212872440032	10.880477276983	10.0868233376644
Mapkapk2	10.8423098051706	10.5531726010138	10.8609242772997	10.4363304420476	10.3134835999161	10.4192667411217	10.5837498588005	10.7004173834033	10.5081281446014	10.0908407046515	9.92395174329535	10.4075450883567	10.5369488746329	10.4936595180931	10.1860294620822	10.2293932673942
Tent4a	10.3202214494575	9.94385118545758	10.6027211022588	10.4856731952058	10.0954812874661	10.8333439377448	10.6946980729782	10.3636573110909	10.1126662094172	10.1912843942048	10.6655041325907	10.7749112306941	10.6508761627478	10.4725809062304	10.642884056677	10.635657843314
Cdc42ep3	10.1974436740245	10.5710960506979	10.4562160505914	10.1268754553866	10.2564973471109	10.525002919164	10.5898649651092	9.93526668979043	10.5177013755425	10.3405009259855	10.9882189557356	10.5477326455937	10.3392020858867	10.7711744784991	10.2041578503658	10.6716865786414
Tbk1	10.4117505830308	10.6041200156813	10.7543400992239	10.8877181521958	10.4353674894528	10.635657843314	10.7398764497952	10.4763765234207	10.2690386711582	10.5518183207161	10.5328662402004	10.7629031970996	10.3821737923873	10.6874975649561	10.3071368870342	11.1032003493246
Thop1	10.4786716538769	10.5291508764115	10.4980212547912	10.6117331398962	10.5605091246547	10.4817337127722	10.3240739322254	11.0073905973008	10.7802469282603	11.1410775199745	10.6702377588171	10.2542495108986	10.1621756620838	10.5914463395684	10.7530924410827	10.2912568095412
Ruvbl1	10.418010997913	10.3831335377296	10.5220394176256	10.3517222579146	10.1936815336767	10.5589193291072	10.4000648667114	9.8607774297938	10.5403821488342	10.7049802476407	10.6406346997249	10.3501770045103	10.4625546884031	10.6027211022588	10.6012027237063	10.5931043844158
Phrf1	10.7190349372638	10.7344561108419	10.7027139052848	10.642884056677	10.5233689181701	10.5081281446014	10.6716865786414	10.38567436439	9.74144808064079	10.1936815336767	10.4521149583766	10.3544327349989	10.2320971151891	9.72660924279356	10.3648052473861	9.89986147665258
Madcam1	10.9869026472546	10.8866085326924	10.7773348644812	11.2347025484279	10.7543400992239	10.7094210853949	10.519146310286	11.0558615713718	10.9843624505583	10.3489282635126	10.1643880367342	10.465369844994	10.063638607416	10.106219507213	10.7887878894522	10.4490397193271
Hdhd2	10.5559459120472	10.7496901024438	10.2293932673942	10.2925853197662	10.3041703162979	10.8087395226825	10.8124558520292	10.3134835999161	10.4467146571472	10.7426937845072	11.0585071556711	11.1562373727506	10.9958779265186	10.6458907889406	10.3162941935379	11.2928176788042
Lamb2	10.7106555723315	10.5304906044821	10.95787852233	10.9843624505583	10.7838960423865	10.3379448066882	10.4103335556801	10.959057076282	10.9708916406992	10.3928759100693	10.1050662233239	10.0954812874661	10.2529978462526	10.1326947545865	10.6904031812091	10.1172763455997
Rps6kb1	10.4153243963721	10.5837498588005	10.5462183545909	10.6041200156813	10.6055321065291	10.2773844127581	10.4506000001705	10.454833456161	10.2552554703434	10.2758469617894	10.4353674894528	10.4951413216165	10.1137633971991	10.4232344859325	10.6078237290815	10.138594577585
Srebf1	11.0763319832324	10.6971291108696	10.8721791091234	10.5389387717145	11.0429790678268	10.7629031970996	10.4715155961329	10.7066663216533	10.8622398398047	10.5605091246547	10.0930893720173	10.8198164547991	10.5674114168503	10.4845371876226	10.8333439377448	10.1936815336767
Ndufs1	10.325965068894	10.511430313445	9.92918124335146	9.66180915470337	10.6068253002646	10.2865404881272	10.3436673761053	9.7212872440032	10.2515698391959	10.8170311438136	10.5462183545909	10.6380478381811	10.3251223464806	10.8510254442168	10.0758759807448	10.5042986136017
Ogt	10.0079640007404	10.4402574978729	9.98386732938712	10.0052670367666	10.5328662402004	10.3227464539599	10.5477326455937	10.263950970727	10.2181957292455	10.7711744784991	10.8319708913395	10.6175533738759	10.549045290262	10.6612682993822	10.5914463395684	10.7616690102491
Zbtb10	10.9414159806232	11.357055677664	10.7381887612393	10.8014568650025	10.9843624505583	10.5069870947728	10.5177013755425	10.6971291108696	10.6188140289985	9.84062845626258	10.7281617401334	11.3210709758677	10.2826168598143	9.72269555064713	10.2649977665442	9.97702244303814
Mxd4	10.6508761627478	10.596938876323	10.6012027237063	10.0344940777504	10.6655041325907	10.9882189557356	10.6655041325907	8.99876367545375	10.1634377926069	10.7458163271812	10.8675946814803	10.106219507213	10.2054170451862	10.4353674894528	10.5823576559033	10.5544408128689
Pou3f1	10.5642717733888	10.8253945137205	11.0087237220643	10.6989274247661	10.3060156805745	11.1127592230763	11.4772126522821	10.144483231758	10.798912320601	11.3044029642566	11.2175142155639	11.5136750427896	11.5549214233921	11.4491341880058	10.7723780718785	11.1927116832035
Aifm1	10.1484452069237	10.2700284086711	10.4666810347251	10.2628390679278	9.92044604537091	10.6149886210224	10.5605091246547	10.2936686285652	10.2496050285696	10.7953454519855	10.8124558520292	10.7426937845072	10.9763142180256	10.3666104217205	10.4103335556801	10.7357163373338
Nfkbia	10.2012337276044	9.94493876677475	10.3347324218739	10.5260769795943	10.95787852233	10.1819146359332	10.4572647842819	10.8423098051706	11.3876868000269	9.72368252414705	10.3501770045103	10.1317456390813	9.85576037037504	10.8904369626367	10.7915609052439	11.024175597013
Wdfy1	10.5942578060259	10.3531467202468	10.5276129069795	10.8961469294529	10.5998933876285	10.9051624514465	10.4910804744149	10.5544408128689	10.7027139052848	10.4995897193298	10.5674114168503	10.7344561108419	10.7530924410827	10.4690853013931	10.9261576906439	10.4612634246999
Dapk2	10.8112639082345	10.549045290262	10.9763142180256	11.0585071556711	10.5205760204587	10.5942578060259	10.6012027237063	11.1885680779504	10.7414026830309	10.1520398344565	10.2373716765126	10.0008492719355	10.1887999993561	9.78272898028628	10.8398973334539	10.116109128277
Ino80e	10.8779190787261	10.1499396630908	10.4440514401301	10.7190349372638	10.2054170451862	9.98920121849871	10.3177609741087	10.1510219417692	10.3821737923873	10.2735190048335	10.6161574513783	10.2889889620704	10.0523674158728	10.6578041673203	10.4869502572148	10.6254671277396
Bckdha	10.6367600741552	10.7038824232537	10.9287533991217	10.4232344859325	10.4832225699603	10.9804598700229	10.2805735512505	10.2949281787655	10.4064347300204	10.6161574513783	10.6175533738759	10.5291508764115	10.6642109869194	10.4153243963721	10.9423915728148	10.9105417396334
Slx9	10.6012027237063	10.5069870947728	11.0073905973008	11.1410775199745	10.9777785833402	10.2079714378251	10.4533483794758	8.99996967428289	10.7593795396896	10.2826168598143	10.2112590655782	10.4856731952058	10.2564973471109	9.85099869129934	10.8933959066834	10.1912843942048
Jdp2	10.2127168606563	10.0881903493497	9.99302178825017	9.87426043053606	9.90165138679092	10.1258988650973	9.90274213608095	9.89020849651559	9.34705490103655	9.47682303592434	10.245929859796	10.1634377926069	9.99033032772625	10.0691019512499	10.0577901893046	10.0613220015448
Irf3	10.8210810636823	10.8840067248262	10.596938876323	8.50651322378413	10.5866399890467	10.6917238599766	10.274554643388	10.7458163271812	10.9311950496678	10.6117331398962	10.8536093375192	10.8933959066834	10.8994908052088	10.2773844127581	10.9311950496678	10.3347324218739
Grm5	10.7543400992239	10.7773348644812	10.9791446203107	10.3028569041509	10.7790353902347	10.7580859414707	10.1126662094172	10.7616690102491	10.1326947545865	10.5723269777004	10.6139139700478	10.8346531839745	10.301514153181	10.635657843314	10.7790353902347	10.4075450883567
Mcm7	10.8754236111621	10.7228421208906	10.91875181002	11.0216256511493	11.1059013696681	10.6129358313505	10.4075450883567	10.7790353902347	10.775953143739	10.2320971151891	10.1018687236885	10.6417448884855	10.0319928523104	10.3041703162979	10.4327694996703	10.3286239584055
Il4r	9.56470968843678	10.2852480764663	10.359895347514	10.8398973334539	10.5102590049342	10.0374688592418	10.3041703162979	11.3061207519369	10.6594437593037	10.7876311591718	10.3544327349989	10.5164577357006	10.465369844994	11.0401512536975	10.9928064151562	10.8436027494076
Adgrl3	9.99557228056957	10.6269305770655	10.1581536823352	10.48984634006	10.1354834129988	10.1860294620822	10.8048419849426	9.92918124335146	9.67445125314397	10.9698923855359	10.4936595180931	10.4428387225561	11.0327241693671	10.5260769795943	10.1457787206193	10.1756265558594
Tmpo	10.4612634246999	10.8588204776605	10.5069870947728	10.1729589553511	9.98386732938712	10.514157244742	10.6689492596483	10.7683471001164	10.5878996854971	10.9676582690879	10.9698923855359	10.7557011646792	10.6161574513783	10.7292812323598	10.6655041325907	10.9502887994492
Rpp21	10.4742622665561	10.4910804744149	10.4255707083404	9.64391557619373	10.1172763455997	10.7815282341803	10.5983032246069	10.0092202828197	9.94385118545758	10.6139139700478	10.7915609052439	10.5942578060259	10.454833456161	10.2112590655782	10.4341444156624	10.3368651389533
Arf2	10.2936686285652	10.7543400992239	10.8994908052088	10.1925463301426	10.3928759100693	9.89440758127312	10.8622398398047	10.7357163373338	10.2826168598143	10.9449129071721	10.6243168131374	10.3121546970458	9.98280722198634	10.0758759807448	10.4267401836889	10.9687001150389
Ifrd1	9.65546692795481	9.9314870642546	10.0624945182809	10.0227404045937	9.99557228056957	10.4763765234207	10.5052728253197	10.0052670367666	10.4817337127722	11.041598990356	10.4117505830308	11.2090087915337	10.3531467202468	10.3974313799167	10.3368651389533	11.2602398961356
Stx6	10.5233689181701	10.6103893149135	10.5328662402004	10.6578041673203	10.8073019764836	10.6548715322959	10.4388689856634	10.3475267589597	10.9062763831326	10.5052728253197	10.6727579002208	11.024175597013	10.8293984222465	10.9620908322852	10.7953454519855	10.525002919164
Dio3	10.2963366502422	10.1819146359332	10.7915609052439	10.8409811297801	10.4951413216165	9.75343100013978	10.6811282580164	10.6392911844299	10.5753631331585	10.3610492657613	10.2092125871037	10.4291510238006	10.6092682261301	10.0227404045937	10.775953143739	10.1305689956059
Gpalpp1	10.3726404574196	10.3121546970458	10.6254671277396	10.1961459899514	10.880477276983	10.6670972155826	10.4415210950968	10.0150914985745	10.7202132183418	10.5504022182526	10.5617776439303	10.7671338943765	10.206820829279	10.6437728482405	10.6175533738759	10.6798952881914
Dhfr	10.8409811297801	10.514157244742	11.1363752061477	10.8660562334379	10.9386290783685	10.3324574564857	10.3121546970458	10.651921745485	8.67715447531909	10.6594437593037	10.3251223464806	10.9351942937688	10.0432694188585	10.206820829279	10.7027139052848	10.5291508764115
Wrap73	10.5081281446014	10.2985932367515	10.3272129352619	10.3636573110909	10.4038983211433	10.5304906044821	10.6971291108696	10.3958283221984	10.359895347514	10.6930209433013	10.565991770119	10.8073019764836	10.3570800880456	10.4832225699603	10.2889889620704	10.7094210853949
Rin1	10.7155782533165	10.5955831134672	10.6149886210224	10.7344561108419	10.6012027237063	10.4638812277846	10.2079714378251	10.7838960423865	10.8818422677731	10.4192667411217	10.5304906044821	10.6642109869194	10.8184003874065	10.6594437593037	10.733297947607	10.9143382458855
Rev1	10.0691019512499	10.1419706698125	10.0954812874661	10.0065306589439	9.99813633511768	10.8059514401835	10.8398973334539	10.3240739322254	10.701612368047	10.8293984222465	10.7695678879992	10.7711744784991	10.9533789634554	10.8293984222465	10.8947541694851	10.6689492596483
Slc16a7	10.1126662094172	10.3928759100693	10.5052728253197	10.5304906044821	9.80459604374792	10.7004173834033	10.3765804875446	10.427928901332	10.0881903493497	10.3726404574196	10.2735190048335	10.4192667411217	9.91239536393191	10.0943990113096	10.3570800880456	10.5081281446014
Tle1	10.8304860409325	10.915488413063	11.1377779659847	10.9791446203107	10.2805735512505	11.1585362331047	10.9958779265186	10.3570800880456	10.8877181521958	11.1775976238354	11.3227493806418	11.2732033875079	11.2692379221213	10.7094210853949	11.149387712231	10.8947541694851
Dll3	10.5518183207161	10.5477326455937	10.8536093375192	10.9708916406992	10.6716865786414	10.6392911844299	10.3531467202468	10.8558370265492	10.9899701823506	10.1581536823352	10.1887999993561	10.5797906334223	10.0353769451048	10.2000592929805	10.6305273626408	10.206820829279
Rnaseh2a	10.274554643388	10.160874845117	10.7004173834033	10.3272129352619	10.1581536823352	10.263950970727	10.4038983211433	10.2826168598143	10.4786716538769	10.8409811297801	10.95787852233	10.9012452389622	10.1669811678043	10.5205760204587	10.9914285633791	10.6904031812091
Aftph	10.4245761736472	10.565991770119	10.1729589553511	10.1086574250798	9.99961581006175	10.7254795277409	10.7773348644812	10.1408910437314	9.88372933668954	10.822678770745	10.6392911844299	10.7441355613816	10.8697608403988	10.6139139700478	10.465369844994	10.7027139052848
Pcsk4	10.2434535527057	10.3691078285018	10.1819146359332	10.2936686285652	10.0510870325439	9.9544886522241	10.0374688592418	10.6175533738759	10.1268754553866	10.38567436439	9.79798573294243	10.2529978462526	9.84062845626258	10.2794860436359	10.6092682261301	10.263950970727
Itga7	10.6068253002646	10.642884056677	10.8779190787261	10.8451652202952	10.6216408908312	10.6702377588171	10.5889689050115	10.8961469294529	11.0763319832324	10.7851866886822	10.549045290262	10.8635087483701	10.9502887994492	10.3986106230751	10.8523181039626	10.6811282580164
Sin3b	10.4680448557614	10.3227464539599	10.5260769795943	10.258939194061	10.5007124051586	10.6027211022588	10.7838960423865	10.0664747231209	10.7695678879992	10.5898649651092	10.8697608403988	10.6989274247661	10.7509813869703	10.9804598700229	10.8304860409325	10.8059514401835
Mybbp1a	10.1187145716314	10.2092125871037	10.8685696638232	10.2700284086711	10.1371185084028	10.7131267814453	10.4666810347251	10.5955831134672	10.3134835999161	10.3189393196188	10.8829321835271	10.4023304032729	10.2515698391959	10.9958779265186	10.4023304032729	10.7228421208906
Igfbp6	10.4773847401	10.3251223464806	10.6612682993822	10.9077610615533	10.6027211022588	10.5389387717145	10.0555535368206	10.519146310286	10.0758759807448	10.1249152618257	10.2676338022196	10.1258988650973	10.4415210950968	9.98280722198634	10.0691019512499	9.63332231176064
Padi3	10.8790196283976	10.4415210950968	10.8198164547991	11.4936163422809	10.8158249056555	10.7773348644812	10.3202214494575	11.4365227854377	10.2542495108986	10.4869502572148	10.056454897993	10.0420944033727	9.72368252414705	9.89986147665258	10.5544408128689	9.80351629622778
Npr1	10.6055321065291	10.5570101536262	10.7790353902347	10.9089853088665	10.7344561108419	10.1669811678043	10.3501770045103	10.8866085326924	10.8765774531157	10.4625546884031	10.418010997913	10.5177013755425	10.1149752139328	10.2472090172162	10.565991770119	10.1595830014174
Ddx39a	9.94608724109899	10.6321322348787	10.0801628119994	9.89986147665258	10.4966679180853	10.0150914985745	10.0409671199614	10.067767143614	10.3691078285018	10.1292139061463	10.3324574564857	10.8398973334539	10.5782494273904	10.525002919164	10.9250721980902	10.5753631331585
Cpsf2	10.4869502572148	10.6826682852716	10.3227464539599	10.7155782533165	10.8889665120972	10.798912320601	10.6292617548972	9.75465403734735	10.1581536823352	10.6149886210224	10.5518183207161	10.7974705883542	11.1045565597656	10.7723780718785	10.0458440258454	10.4625546884031
Olr857	10.7368983649979	10.5797906334223	10.7106555723315	11.3503803290516	10.4690853013931	10.4023304032729	10.3095587834376	11.1423962991693	10.7106555723315	10.063638607416	9.61867028227454	9.97155255577	10.0613220015448	9.81554048909479	10.3041703162979	9.56588706530854
Cmc2	10.076971657971	10.3272129352619	10.8904369626367	10.3831335377296	10.325965068894	10.5617776439303	10.1990590188159	10.138594577585	10.4363304420476	10.4856731952058	9.91895277954286	10.3134835999161	10.8148145928698	10.2814805605345	10.3334344859674	10.0920421229587
Lck	11.1829013926477	10.8572339490605	10.48984634006	11.0033592165597	10.7004173834033	10.6642109869194	10.4255707083404	11.0988821632261	11.046999383	10.2151552272248	9.79346910347846	9.49176641640304	9.53131109640788	10.0344940777504	10.648284667365	9.77360182854985
Alg10	9.95842727268167	10.2472090172162	10.0396663223982	10.3715694197924	10.063638607416	10.1126662094172	10.3916647193256	10.1326947545865	10.2814805605345	10.470362545555	10.8253945137205	11.242817293632	10.4845371876226	10.9676582690879	10.4117505830308	10.9177731831072
Ndufa4l2	10.8451652202952	10.5605091246547	10.4317066978547	10.6027211022588	10.4479304481176	10.3870768072169	10.733297947607	10.9747573908909	10.1292139061463	10.4980212547912	9.95327471485775	9.87998876055616	10.3121546970458	9.94493876677475	9.87426043053606	9.77912527681876
Bmp6	10.5369488746329	10.6139139700478	10.565991770119	10.798912320601	10.6103893149135	10.1227056575492	10.0818976748808	10.3986106230751	10.8523181039626	10.4052895620072	10.4742622665561	10.38567436439	10.0908407046515	10.5091015579105	10.0173629850741	10.3272129352619
Dnmt1	10.3555102749232	10.4479304481176	10.3531467202468	10.418010997913	10.7131267814453	10.139751496526	10.4562160505914	10.0470286736272	10.4267401836889	10.4479304481176	10.4093678938132	10.5531726010138	10.3648052473861	10.4144522521328	10.2773844127581	10.0238189715006
Galnt1	10.5878996854971	10.6392911844299	10.6201721443844	10.4204982038628	11.0988821632261	10.3300255216158	9.90165138679092	10.596938876323	10.7344561108419	10.3916647193256	10.3610492657613	10.802738224975	10.3544327349989	10.701612368047	10.5177013755425	10.6642109869194
Smc3	10.3379448066882	10.430333171186	10.2972905499895	10.2054170451862	10.6562850118363	10.7530924410827	10.4612634246999	9.66064783723297	10.4773847401	10.920011097159	10.7472756048528	10.4845371876226	10.8253945137205	10.6406346997249	10.5570101536262	10.5782494273904
Pxmp2	10.9225999806348	10.6562850118363	10.5914463395684	10.5837498588005	11.024175597013	10.8409811297801	10.8598996714416	10.565991770119	9.75343100013978	10.9830281483223	10.8933959066834	10.8423098051706	11.052011948255	10.5477326455937	10.4680448557614	10.4467146571472
Vegfb	10.6175533738759	10.7964635543638	10.3464024861295	9.30270366097889	10.4753356681763	10.3843161746581	10.7281617401334	10.3071368870342	10.1681603351257	10.8158249056555	10.470362545555	10.9250721980902	10.4428387225561	10.5866399890467	9.97562021001476	10.5477326455937
Fam234a	10.6496537419283	11.041598990356	10.0691019512499	10.1030346004262	10.8588204776605	10.9105417396334	10.3347324218739	10.6103893149135	10.6139139700478	10.3648052473861	9.7190457016739	10.5837498588005	10.3626362303269	10.5220394176256	9.38654501366223	9.99961581006175
Baz2b	10.2925853197662	10.2758469617894	10.6406346997249	10.4052895620072	10.9143382458855	10.0249178150167	10.6562850118363	10.3189393196188	10.4479304481176	10.963739526287	10.5983032246069	10.8037614553753	11.0672507366731	10.596938876323	10.7654936170255	10.1925463301426
Cttn	10.8387306975002	10.5328662402004	11.06552769193	10.7593795396896	10.7629031970996	10.5091015579105	10.7483499310043	10.5898649651092	11.2204073003574	10.549045290262	10.6508761627478	10.8765774531157	10.701612368047	10.9914285633791	10.7117834475277	11.2482771981093
Myl9	10.1595830014174	10.2794860436359	10.0994465328991	10.2204923630629	10.3227464539599	10.0613220015448	10.662791918015	10.9386290783685	10.3648052473861	10.0458440258454	10.258939194061	10.1484452069237	10.6175533738759	10.6472619428682	10.4353674894528	10.1974436740245
Pex1	10.8697608403988	10.6188140289985	10.7838960423865	10.7027139052848	10.3109273102267	10.234861643084	10.7472756048528	10.4204982038628	10.2723852336647	10.1659527957899	10.0523674158728	10.5570101536262	10.5030975451534	10.098171799908	10.1634377926069	10.0079640007404
Pak3	10.7144316428333	10.8697608403988	10.8409811297801	10.6971291108696	11.1318353908512	10.7928447675884	10.8387306975002	10.8237633371349	10.2889889620704	11.1071075575107	11.2347025484279	11.0116804312105	10.7928447675884	11.1910824392384	10.9830281483223	11.1181105600385
Svil	10.7887878894522	11.0899367900113	11.1910824392384	11.0639136664036	10.012729255124	10.7190349372638	10.430333171186	11.0751309947087	10.5898649651092	10.6027211022588	10.2447212867812	10.3943637456518	10.5315589771523	10.4925167846603	10.662791918015	9.56055413706119
Cryaa	10.9489524097293	10.236196631962	9.98159659528683	10.733297947607	10.8423098051706	10.2417714025446	10.4773847401	10.4130066755757	10.4966679180853	10.7106555723315	9.44394460398844	10.2826168598143	10.2602828443588	10.3610492657613	10.5866399890467	10.1819146359332
Rab1a	10.0362635880201	10.2805735512505	9.95974917546905	9.55576208008719	10.0664747231209	10.3610492657613	10.5152350790938	9.81017078269426	9.87578578532837	10.7773348644812	10.48984634006	10.459007680699	10.2925853197662	10.4715155961329	9.77812054037582	10.7773348644812
Gorasp1	10.3464024861295	10.0272409229986	10.8099311676663	9.59627520530458	8.89155210025658	9.26421895546182	10.3489282635126	8.8367409036945	9.83088107621146	10.7144316428333	10.9489524097293	10.4786716538769	10.8754236111621	10.9649351939471	10.8558370265492	10.9324663040546
Arhgap25	9.90274213608095	10.1214353374584	9.91137953713087	9.95711790061508	10.1871343304547	10.418010997913	9.74144808064079	10.1086574250798	10.4353674894528	9.98518906038632	10.0305457380966	10.0994465328991	10.5518183207161	9.96801018540413	10.3449551525369	9.77018071094232
Kif13a	10.3300255216158	10.6343904336826	10.3544327349989	10.4075450883567	10.4064347300204	10.5837498588005	10.6437728482405	10.1214353374584	10.5710960506979	10.6861511797521	10.8660562334379	10.7530924410827	10.7228421208906	10.6788937013901	10.549045290262	10.8961469294529
Eed	9.57120667079534	10.234861643084	9.77544416781355	9.96585248019134	9.50520344892024	10.5914463395684	10.6188140289985	9.59029797943576	9.98386732938712	10.2784159189226	10.4341444156624	10.7213933412327	10.7543400992239	10.7117834475277	10.3831335377296	10.7398764497952
Pgap2	10.2218407226252	10.1555189419785	10.1659527957899	11.0230300869303	10.2092125871037	10.3464024861295	10.3544327349989	10.6078237290815	10.5069870947728	10.6946980729782	10.206820829279	10.4204982038628	10.38567436439	10.0150914985745	10.4666810347251	10.2140806764998
Spry1	10.6201721443844	10.4666810347251	10.4936595180931	10.775953143739	10.4440514401301	10.8003857891179	10.8451652202952	10.6670972155826	10.5007124051586	10.5177013755425	10.2386903283761	10.3702722265755	10.3765804875446	10.7543400992239	10.7458163271812	10.9261576906439
Hist1h2af	10.1305689956059	10.1205212768282	10.3928759100693	10.2578639767696	10.7943962846644	10.1074820381792	10.6129358313505	9.81451807626587	10.6417448884855	10.1974436740245	10.7038824232537	10.470362545555	10.3324574564857	10.4216631719543	10.4690853013931	10.3251223464806
Cntn2	10.6642109869194	10.5504022182526	10.9250721980902	10.6655041325907	10.8721791091234	10.2949281787655	10.3134835999161	11.0145347930278	10.1520398344565	10.116109128277	10.301514153181	10.4467146571472	10.2963366502422	10.1510219417692	10.4612634246999	9.97562021001476
P2ry12	9.94020593302587	10.7049802476407	10.1187145716314	10.0272409229986	10.4166081576531	10.9519765075015	10.8268595683541	9.98159659528683	10.0319928523104	10.1499396630908	10.5889689050115	10.585304067192	10.8466575667413	10.1729589553511	9.88856631506931	9.94737975506001
Amh	10.8660562334379	10.3216209816144	11.017291831301	10.3359304627195	10.6578041673203	10.4966679180853	10.465369844994	11.0786371418982	10.4638812277846	10.0041743471616	10.0052670367666	10.067767143614	9.75343100013978	10.3405009259855	10.4479304481176	9.49176641640304
Vip	9.45908303342125	9.75240880649963	9.51301733057509	8.91784541664554	9.14391009108136	9.28534628099456	9.19835594388894	9.37508570352343	9.35566619913741	10.0555535368206	9.99033032772625	10.1568846241291	9.38942392034323	9.63212942993972	9.07547312723553	9.6271385482298
Slc30a4	10.1510219417692	9.97011105334864	9.48502565210396	9.98073051209153	10.263950970727	10.1936815336767	10.0523674158728	9.63332231176064	9.44126632593964	10.9237284692144	10.459007680699	10.3897039437811	10.5955831134672	10.5462183545909	9.92918124335146	10.1634377926069
Slc6a20a	10.7695678879992	10.6959181667411	10.514157244742	10.6594437593037	10.8014568650025	10.2690386711582	10.5030975451534	10.5276129069795	10.1030346004262	10.1669811678043	10.7790353902347	9.92272476939031	9.80115325143932	10.0494718568542	10.1249152618257	10.2231599252445
Kyat1	10.2496050285696	10.1806205225458	10.4479304481176	10.2218407226252	10.7509813869703	9.79234008844502	10.7671338943765	10.5674114168503	10.3189393196188	10.2564973471109	10.3202214494575	10.3916647193256	10.3702722265755	10.7569805771275	10.3702722265755	10.4715155961329
Htr3a	11.1277688871278	10.7530924410827	10.6243168131374	11.1240108780117	10.5477326455937	10.6874975649561	10.7876311591718	10.6292617548972	10.7144316428333	10.3359304627195	10.6269305770655	10.1912843942048	10.1499396630908	10.0103297776721	10.3870768072169	10.0092202828197
Aggf1	10.4995897193298	10.245929859796	10.2900648400328	10.4936595180931	10.5220394176256	10.1520398344565	10.0470286736272	10.3831335377296	9.97946060659577	10.3831335377296	10.2912568095412	10.1137633971991	10.4291510238006	10.6201721443844	10.5102590049342	10.8170311438136
Ddx46	10.1007750599147	9.81915848936409	10.0601113353057	9.639157475794	9.91895277954286	10.0470286736272	10.1568846241291	9.99557228056957	10.4572647842819	10.5007124051586	10.6472619428682	10.454833456161	10.4680448557614	10.6332880877876	10.2972905499895	10.5205760204587
Tac3	10.2578639767696	9.97449535517555	10.6892593032016	10.4521149583766	10.2852480764663	10.2283399050447	10.4341444156624	9.99961581006175	10.6917238599766	10.3314526156595	10.2404414823774	10.5315589771523	10.6917238599766	10.576716970809	10.0137310953256	10.0305457380966
Ccne1	10.7640955217378	9.81554048909479	10.5931043844158	10.4725809062304	10.4869502572148	9.64391557619373	10.6068253002646	11.1858010446279	11.2357958701793	10.7496901024438	10.1149752139328	10.2054170451862	9.84585975585635	10.5042986136017	9.89338957533409	9.92272476939031
Pias3	10.7202132183418	10.7106555723315	10.0041743471616	10.3405009259855	10.9519765075015	10.7887878894522	10.2333477562272	10.701612368047	10.6548715322959	10.3240739322254	10.4666810347251	10.3109273102267	10.6068253002646	10.274554643388	9.97449535517555	9.89338957533409
Cdc25b	10.3109273102267	10.0249178150167	10.4951413216165	10.4267401836889	10.9024607177952	10.3958283221984	10.5069870947728	10.1532871807374	9.86576108569312	10.379433087218	9.7212872440032	10.3314526156595	10.2712230416832	10.3324574564857	9.52105402426999	10.1949663922701
Pik3ip1	10.7738242158493	10.7281617401334	10.7953454519855	10.7671338943765	11.0751309947087	10.7943962846644	10.3286239584055	10.9051624514465	10.8003857891179	9.97449535517555	9.91239536393191	10.1719063912274	10.1912843942048	9.92767892840406	10.8852484290486	10.3240739322254
Shisa4	10.4455433331356	10.9339589199414	10.5642717733888	10.3737526963566	10.0481480789508	10.5315589771523	10.0344940777504	10.2204923630629	11.0388896310235	9.79798573294243	10.4103335556801	10.5260769795943	10.2616939169346	10.1833614239517	10.342569841305	10.6367600741552
Tmod2	10.0052670367666	10.0830375140481	10.8073019764836	9.75465403734735	10.6741289816453	10.430333171186	10.4936595180931	10.2758469617894	10.3041703162979	9.97287868314503	10.5233689181701	10.5723269777004	10.5351242588231	10.7530924410827	10.6562850118363	10.6892593032016
Lrp3	10.1845166812531	10.0590119051551	10.1341654358897	9.77544416781355	10.3286239584055	10.2026889883772	10.2529978462526	9.83327645096028	10.470362545555	10.6321322348787	10.3286239584055	10.4415210950968	10.48984634006	10.3347324218739	10.1432998609482	10.1432998609482
Ifitm10	10.2794860436359	9.09958257283074	10.063638607416	9.50664974156247	9.12492736406875	10.7266139197115	10.7243129136491	9.52645879455254	10.3392020858867	9.95529598289342	10.701612368047	10.701612368047	10.4533483794758	10.7049802476407	9.5872347125184	10.7640955217378
