GSM53274	GSM53276	GSM53277	GSM53278	GSM53279	GSM53280	GSM53281	GSM53282	GSM53283	GSM53275	GSM53268	GSM53269	GSM53270	GSM53271	GSM53272	GSM53273
Tpsab1	9.06878179873637	8.45804246490197	8.9040142812676	8.98749518761961	8.9673997917341	8.48234146370478	8.79958635823999	8.37711275448272	9.06671729465679	7.90004775199746	8.76928519607789	8.32253672503965	8.2712234336196	8.42329457658634	8.43324979393642	9.05746560317108
Mylpf	9.20475718665041	8.80325646500077	8.48655726498561	8.77622745060753	8.71867623047732	9.25415148141908	9.16095719799756	8.64111584027442	8.71563930995775	7.61384782422364	7.8384329117073	8.18374659944776	7.81882066698721	8.79792424764018	8.48541226175489	8.65570496419481
Cst8	9.08855239881349	9.10751245037607	8.71867623047732	8.85739210836765	8.52068613622352	8.29572747417362	8.7549007308826	8.7650078973197	9.17720896507319	8.41616159014849	8.45519606345336	7.87728269817405	8.47564762960053	8.01927523994881	8.08777011227221	9.11184129636212
Plekha8	8.23245286467705	8.39041652250427	9.414030992903	8.50403010709182	8.83061182081035	9.1239700856404	9.16370973512146	8.61803454149648	8.32342483308588	8.19017590305763	8.64947869029319	9.54628379908531	8.61984462284683	9.124847982255	8.44662965983983	8.84152856668983
Chrnd	8.2811763477423	8.97548560792737	9.01106340603524	8.53874156245094	9.00701847729308	9.06980620189683	6.05104489681549	8.39267827219869	8.66098747277227	8.85474146340495	8.17814646119809	8.54521109373187	8.20882238417617	8.73596315791199	6.04438811674421	7.77832224478584
Lif	9.59598948097919	7.36019647304071	8.70449846029364	8.23173874717994	9.9125415809632	7.05350900709727	8.70542821010506	8.53014748529775	9.99016978180197	8.57280303992036	9.53984622614103	6.6348754149946	8.44199269194364	9.13627593651293	8.52068613622352	9.07230880026144
Cdon	8.19553438035529	8.75064883154392	8.84507650451212	9.08855239881349	9.60784112584303	8.45975772719794	8.51716709855853	8.51884749346936	9.71649318630385	8.65649218298063	8.49514173799022	8.51980471923112	7.38776289785939	7.37923760827272	8.6967070252777	8.60549016486679
Plaur	8.29179314041122	8.61427015130569	7.70258819267985	8.41616159014849	8.23173874717994	7.28825120410197	7.87627253512685	7.60096724063738	8.20679511082208	8.01927523994881	6.71770606167511	7.52929081816981	7.55436288142415	7.74448422567733	9.01912137999249	7.80841178111352
Slc22a6	8.39138858042491	9.24466282960732	9.19432399848937	8.74028026899987	7.76564359762509	6.69590535092269	6.82827950853938	8.86343953386197	9.05097777044551	6.8829089611898	9.45714351498401	9.56871284278408	9.19160306129927	8.78145331115402	8.14558273369763	9.55373282671673
Anxa4	7.33544500920833	7.68364209238405	8.59947908351289	7.6896568667048	7.96792901839737	8.36640212180001	8.44125342703176	8.60463119757844	8.29966692327788	7.62944838621501	7.866947998482	8.05422267173176	7.98820724975108	8.11484847262545	8.11758287014198	7.82379239380806
Afm	9.86995578507032	8.68279953755001	9.26266381479843	9.26337090200878	10.0066114431277	9.75837087031629	8.8583214623012	6.58006472766667	9.3883706137369	7.86904325881096	8.28611962899362	7.87511482151171	7.00848428840261	7.92174311346454	8.63639401428863	7.60202248178904
Ldhd	9.03365832318755	8.44052298285302	8.38394457682567	8.64381613563717	7.94389620519567	8.67714740829388	8.43965152929439	5.77982638469213	6.76446181457338	8.52918641528706	8.45619696919266	9.35163926907903	8.91218508324151	9.03915908648601	8.74805563618864	8.03378740210243
Pomc	9.83013707368698	8.46659621721519	8.50321382320853	9.35244493665905	8.60200292319167	9.23407861317117	8.93059415250072	8.24796404326061	7.74547230785583	8.42399428500783	9.08274804680027	9.08100203365749	8.80546561170958	9.27857361175706	8.99768381666687	8.74196751566809
Tacr1	8.22932376537849	8.75392072368013	8.51802498358044	8.73533908861093	8.66690426893772	8.50239346540642	9.07150414410552	8.56162059901532	8.9597330810525	8.80325646500077	9.15292313392863	9.14336828695703	8.53874156245094	8.48330422134264	9.02334963113527	8.14910899484593
Cep95	6.05730517305599	8.9673997917341	7.8856746117226	9.14567073306664	6.60075130080976	8.78339619319547	8.66369273344761	8.3987142012719	7.67913723865887	8.08575085443063	8.76758481688943	8.99868523582952	9.12649920829412	8.87008567460132	8.57960447665035	6.29659428025309
Sfxn4	6.69590535092269	8.34095941663121	8.39138858042491	6.96448177702591	6.58261971296469	8.08476048445989	8.43047287670038	8.54431401222905	7.54559717910189	8.81372503399449	8.84058904118364	9.59598948097919	8.73448730163516	9.06980620189683	8.75856655411777	7.95546726179155
LOC102548682	8.66182778743415	8.84775738448545	9.09979105757945	8.77785378319002	9.3492662253465	9.1172222965061	8.65718860360656	8.63515509653659	8.92406181047831	8.77206357828959	8.66799690361955	8.28037863804265	8.49866037556186	8.59269809239706	8.51884749346936	8.62071623783985
Cald1	7.57878280853392	8.18020913088333	8.76855542319491	8.05820938202798	8.09251989939701	8.69347927333349	8.90740154962134	8.55912922476099	8.00470321430813	8.68105409017742	8.39668479157928	8.60549016486679	8.87512842541538	8.74293510234813	9.02936466173397	7.89673651090233
Src	7.77210500309142	8.8908579763023	9.69020166475628	9.03508374634327	9.54809983532452	8.03625150349947	7.45044966126058	7.18832161273709	9.28901332675275	7.41061147413746	7.22599709110712	8.59169461461655	7.20039506058571	8.65570496419481	6.96200119930072	8.78866272483243
Tgm4	7.74196848835886	8.06803536442523	8.61886903167652	8.54769375686822	8.08035814938704	8.62870679262629	8.3646657720168	8.1333514660288	8.34312334683033	8.37711275448272	8.70721596191864	8.44805682739596	8.87083220036658	8.20882238417617	8.68894730087386	8.43581498162935
Msx1	8.99221964958142	9.96848538214241	9.09126561412216	7.22949876075944	9.15693921213882	9.14430857633164	8.59538526176076	7.89769894851679	9.90730189158385	9.27549275904735	10.1794672970465	8.84507650451212	9.07924565107559	9.41194964501554	8.61618342925017	6.57178426980876
Ppp1r9a	8.08945892526011	6.3639215742288	6.08917935950731	8.65121030990988	7.77416902608985	7.56037555917774	8.90044356582614	7.08447739807028	5.82623931426058	8.17288209940377	8.70895076102303	8.4606755862795	8.65902648859373	8.90044356582614	8.94638592588386	8.06344157994411
Mmp23	8.73862611082882	8.57167904074293	8.65296698171465	8.87580071104203	8.99419960297707	8.81016296836317	9.13118969038531	9.14336828695703	8.06126691428807	8.55736544390095	9.35324334829062	8.93059415250072	8.91131904632401	9.09727604660828	8.61089828246924	5.11697838333752
Chm	8.76928519607789	8.15893366982764	7.9251761547085	8.42243761261135	7.6470365276752	8.9400086898977	8.61534941223894	8.8908579763023	9.10616776305938	8.62449755440216	8.35080252719532	8.77455443734492	8.81185267914279	8.99004083278372	8.86511690915232	8.34002127549271
Ppp1r36	8.79958635823999	8.72112585377821	9.20143065215008	8.45718383955687	8.26632129008693	8.51636041991356	8.56624127124811	8.26632129008693	9.15376282486951	8.99668879811307	8.58209310301152	8.87580071104203	8.35829474595338	8.80722727651203	8.52236945726644	8.63515509653659
Ly6c	8.13115730146217	9.26266381479843	7.56269915776551	9.36855257423374	8.76688691296117	8.86000011657914	9.08697409958439	9.19160306129927	9.47432618368764	8.97459209665334	7.52929081816981	6.35060477872883	8.10498169876259	9.0946544883414	7.17221159237953	7.22599709110712
Nr2c2	9.098845650218	8.14661277175132	8.94638592588386	7.01392401672761	7.98932872081381	9.17981255120293	7.8266648659214	8.67518658901301	9.05507979837105	9.10388408512353	9.27993303148349	8.92406181047831	6.55203591467035	8.61618342925017	8.36289585251556	9.0565532966393
P2rx3	9.99626495429271	9.60099354769154	8.55555520432252	8.73077618828454	9.3509100158197	6.8926303682967	8.69347927333349	8.84954757045322	8.9211881695683	7.75000506345544	8.56766512783945	8.17054309261619	7.18371877010821	8.63725497159333	7.77321069497744	9.11651468074628
Olr1530	8.67440864586063	8.73954099996014	9.28796276652374	8.94841395780026	9.47032330548932	8.88773447734891	8.57060055401878	8.81016296836317	9.27637674076254	7.72438547232136	6.23670933931054	7.82788394908981	8.4729305431154	6.37633318374187	6.60694143335544	8.83276313323926
Cd1d1	8.84775738448545	8.96321145463764	8.71155354897134	8.58944212152825	7.99466363473578	8.26829386374333	9.16859170421574	7.89204549157526	7.29072572833516	8.45519606345336	8.72982704043216	9.05270468370864	8.51152100964302	8.01336279510853	8.02617602440458	7.67913723865887
Olr226	8.56086847287009	9.00107996588286	8.76238311220057	9.07763525269096	8.82875123894016	9.07392385713953	8.59759523161652	8.04405098786853	8.09955368657096	8.68490980953709	7.73849027185081	7.3457277997085	8.33086080821833	8.38394457682567	5.67262110826233	6.57605709611102
Slc22a3	4.76170810554059	7.79695380723833	6.6198975102957	6.48451814928107	8.1333514660288	6.51055646553378	6.48279925669481	7.46903992964048	7.25306617257618	8.51059991933505	6.45919504958142	7.68364209238405	6.93044817352238	7.51524625247925	6.46196255483693	5.71442601452711
Edn1	7.83132970715118	8.72286685019883	8.13432084698525	9.14647578924069	8.0293106026892	8.73259078984987	8.55736544390095	7.80108357298153	8.6977730202661	8.66690426893772	7.63807230066156	8.77873113571333	8.57060055401878	7.48783167464282	9.03104301355669	8.82644694637788
Serpind1	9.14723929891325	9.3402533964915	6.64394636467427	8.984978816648	8.9701505528315	8.93731426407988	8.5338304966177	9.14498803991598	8.73077618828454	8.69347927333349	5.79846702680273	8.61886903167652	8.04807437855151	8.80459408000361	8.79709202827135	8.56443333430428
Slc10a2	8.81286489910116	8.72565898096954	9.03255165055934	8.88222414944628	8.3722683000814	8.61534941223894	9.60185483798939	8.49681052716184	9.01257210419066	8.88362274328254	7.78368001724835	7.18832161273709	8.23245286467705	7.72795087019593	8.11102771570093	8.84671682948871
Mfap3	6.13285896594238	8.77033268934675	8.47463481155292	9.03825608035677	8.3028225709117	8.42639167003239	8.23966439717999	9.25723034882638	8.56689906957854	6.23670933931054	9.07924565107559	8.65570496419481	8.79293549748027	9.0625160308463	8.39041652250427	8.2516945003534
Zbtb24	7.06113970988093	7.48569541438914	8.21100680209538	7.13615035922443	7.24659172487034	7.02819557013771	8.1273003525929	9.69855700827765	7.48685217735058	8.65024302874681	9.37913813248732	9.74913495947904	9.50862911816183	9.32316845069695	9.53590553377231	9.68453921630489
Gabrg3	7.94497737352747	8.14818754822088	8.66970998771271	8.25653239095881	6.49881597604843	9.11566777146919	8.19553438035529	7.30211631311851	6.83463406644823	8.40768217828054	8.92904447370698	8.17722022386938	8.27509066182698	8.10262526439138	8.11577997971789	8.7650078973197
Haao	8.71867623047732	8.74196751566809	8.58292516992232	8.79958635823999	8.79125071587839	8.62449755440216	8.42051484632526	9.48757627482038	8.8397704204438	7.77416902608985	8.04514807999633	8.02206822415226	7.86590223996834	8.32253672503965	7.78510372760491	8.56009346498787
Cyp2c23	9.41257515574701	8.96834011191713	8.9314391189402	8.84507650451212	9.11810091421717	8.97876702252758	8.69169222225799	8.49246504827352	8.71706180727069	7.76161904940401	7.55233810619618	7.82379239380806	7.95546726179155	8.40858046336403	7.83963783135765	8.61984462284683
Nf2	8.90296211423865	8.71793896866201	8.80907796622579	8.36552841227019	8.92024266603069	8.33658907540859	8.35407455506143	9.13271558217933	8.74028026899987	9.17633018707584	9.40544680913261	8.86852292701866	9.01257210419066	8.8953726256376	9.43349322847599	9.1629258508769
Cyp27b1	9.5303625463487	9.07319733346474	8.53284222349885	6.08761884552831	9.40851213156083	9.21637220207872	8.90898874367233	8.26342426408308	8.93731426407988	8.50239346540642	8.57167904074293	7.13514875318974	7.32494830523652	8.92617876382976	6.60178365383801	8.41616159014849
Gusb	7.87511482151171	7.76668300464418	8.71706180727069	8.39138858042491	8.48541226175489	8.27726089259112	8.18469675165512	6.31968434770774	7.52098162800304	8.89696003498198	8.31782813469036	8.8424497535305	7.88875239845866	8.70021071676116	8.38577464475561	9.05507979837105
Edn3	8.95883595531933	8.04807437855151	6.93404326140247	9.30386391560524	7.01392401672761	9.01732489942237	6.924959221219	9.5303625463487	7.58333818375075	6.72638746906461	9.29901271036296	6.94705249221938	8.9040142812676	9.0565532966393	7.12600703360032	6.86032976098002
Mllt3	8.08151059761285	8.15490187230718	7.64917702590308	8.05718580080128	8.11002535405002	8.34972910450952	8.77033268934675	8.71563930995775	8.09534534822687	8.7650078973197	8.2936138596575	9.00701847729308	9.11810091421717	8.73533908861093	8.85219330209409	7.76885989705773
Socs3	9.80643968040919	9.09126561412216	8.12536465248539	7.90820868892918	8.38577464475561	9.48757627482038	8.18580368924079	8.69956678562731	8.28523798395835	9.6544612626882	7.98261244225621	7.85833365992852	9.07559306784816	7.16028000393507	10.0974594320297	9.73505251911112
Dnah9	8.72982704043216	9.10616776305938	7.68043410329146	9.55909095452162	8.54769375686822	8.84580661688028	8.29179314041122	8.81103844653691	8.73356283389637	7.69328051236924	8.3820131374809	8.60722972708587	8.23760245983891	7.23784101954736	8.73771261388792	8.70021071676116
Mapk12	8.95512064469517	9.08536598761316	8.20465799237171	8.43581498162935	8.90740154962134	8.91685456905978	8.41513215066363	8.556482380178	8.82782883857043	8.29043414033591	9.01995083773561	9.0964190181525	8.99089797603797	9.09226839082971	8.51059991933505	9.1352512925977
Cyp2c6v1	8.795864601711	8.64663237692821	9.30461559860968	6.95811608624977	7.06113970988093	8.28218578574315	8.91552308187708	7.81628538589457	8.77622745060753	8.80650931217441	9.14430857633164	8.71067690083033	8.90898874367233	8.66690426893772	7.64083524415379	9.28365911376253
Cyp1a2	9.01351184663619	8.34972910450952	8.56766512783945	9.30002158250552	9.13351840947164	8.97548560792737	8.31036590287666	7.31506202656693	8.86343953386197	7.92942233617719	8.97728215421908	7.84453560206302	8.21100680209538	7.66471377205575	7.71894572217738	7.61781364651155
Kl	7.40333863309915	9.41850395660035	9.02266044021366	8.57600085689475	8.90654748206538	9.3402533964915	7.4021456586166	8.80821952520098	8.57280303992036	8.70542821010506	9.37183018340773	8.44392829055375	6.46196255483693	7.52244537560806	7.60795772535545	9.37826932377004
Mmp11	9.22599011696217	8.30493881061103	8.47003902834894	8.78515772455909	8.16930963857631	8.84430418178779	7.6470365276752	8.9040142812676	9.00333898502279	8.99419960297707	8.22831609152517	8.05820938202798	8.80260943852973	6.73854879963738	8.70895076102303	8.91777203057134
Slc22a13	7.52472186291269	9.03726520402842	7.04617585393251	8.80260943852973	9.67347387548067	7.94933203417882	7.56269915776551	9.07651044256664	8.95130042667816	8.37117648874664	7.66598800785156	8.41616159014849	8.91685456905978	7.48569541438914	8.29273062213738	8.52598390938115
Nipsnap2	8.20982325468396	8.19879592025428	8.43401633767643	8.67946255448162	8.87859569967248	7.93632543159974	9.0565532966393	8.58671366966584	8.83900506527919	8.22753750473274	8.02721552691678	9.17183961645364	8.59269809239706	9.55686885923061	8.04514807999633	8.80650931217441
Anln	8.33785779579986	8.79293549748027	6.72346949071322	9.11978811148367	8.94373647261018	8.63259832924592	9.41029109227084	9.38779751392685	9.05416403047448	8.40933912840353	8.51980471923112	8.85219330209409	8.94841395780026	8.52317453517258	9.33606196259066	9.31104209543765
Casp6	7.53885353837955	8.97876702252758	9.18623790895882	8.9701505528315	8.93810447223682	9.09034505105993	8.66469620386744	9.37109948090228	9.00173931326373	8.69524361800153	8.30130614477305	9.17820624358187	8.84430418178779	9.25415148141908	8.90215236147512	8.69260039447077
Il18	8.86678408774933	7.27307667204258	8.32821764675415	7.11852216439551	7.5443449783847	8.65024302874681	7.65736203077091	8.18580368924079	8.71644483870863	8.50403010709182	8.11667822533697	8.10262526439138	8.46659621721519	8.33458369362634	8.57167904074293	8.81535831289894
Wfdc6a	5.75499903195809	8.32985184890844	8.56009346498787	8.92617876382976	9.39230461583553	8.69587616295247	9.02677426747452	7.65736203077091	8.39138858042491	7.27430681651317	8.24169047497922	8.72982704043216	8.34805032320725	8.14456021091482	7.87937102360718	8.57960447665035
Slc26a2	7.58100875578055	9.08779563472914	8.94294992097231	8.65805844623231	8.24441944119109	9.15376282486951	8.05015080281212	8.85410569811647	9.25639615348195	8.93810447223682	8.73448730163516	8.12536465248539	8.56254809925186	8.70895076102303	7.56841408441711	8.50777951832439
Fbp2	9.10996620320081	9.20475718665041	8.86102605696094	8.75064883154392	8.57280303992036	8.80722727651203	7.94733514500249	8.52150981517513	8.1121961683885	7.37923760827272	7.50253323052988	6.62844075938715	7.5985075046796	7.98599877067294	7.13357843595188	8.17487095040364
Il1rl1	8.55121762103504	8.71487270092586	8.72882884812127	9.04079119253487	9.44889129756394	8.85739210836765	8.36388032656987	9.07230880026144	8.53874156245094	8.606283843638	8.50695816402213	7.81394499988637	8.56086847287009	8.73862611082882	8.90296211423865	9.13031183453716
Galnt16	9.73740756793908	8.68694880134337	9.36036669292263	8.47957808043352	9.05989237286976	9.05989237286976	8.62227189192365	9.13959968519522	8.85474146340495	8.81535831289894	9.11566777146919	8.54606233042337	9.03424427972172	8.88615064032019	8.99957001168613	9.36464674887603
Smad9	7.8562334898652	9.05904318017936	9.23679935916016	8.22831609152517	9.29061732381334	8.8563861034949	8.65997009461066	9.05270468370864	9.190673951527	8.12931693793946	8.82560509008144	8.45975772719794	8.38310452048164	8.19228934018095	8.53116380037532	8.48541226175489
Pop1	7.21343950095066	8.91462469194688	7.81181326494106	8.51349602002979	8.61618342925017	8.86678408774933	9.10674722713429	8.53284222349885	8.93810447223682	8.54431401222905	8.88700399562906	9.05746560317108	8.25072377214274	9.06497811678904	7.92942233617719	8.28037863804265
Rxra	8.3682745871954	8.17054309261619	7.71460339995996	8.1197201327938	8.11758287014198	8.81895018880791	9.29741967988859	9.50718179651045	8.0916289526529	8.05515447699869	9.87513220808562	8.87646843075523	8.58122283423115	8.71644483870863	9.58584609450461	7.69681927651849
Pou2f2	8.7771777197827	8.7220441325908	8.50493619357998	9.09311346728604	9.06417004736955	8.15490187230718	7.65506932185927	7.95183612253767	8.63259832924592	8.35734148633861	7.35795858942871	8.72286685019883	7.57263628198634	8.18900237011679	8.1978506330456	7.73511525488641
Homer3	9.05989237286976	8.43401633767643	8.82782883857043	9.30303495383055	7.91267619736596	8.77534594379505	8.90134577113091	9.32738537645302	8.8908579763023	9.3079590280828	9.61557257283109	9.2220139475101	9.84884723928475	9.79387469089397	9.56408827378422	9.06740535124421
Gcnt3	8.515388997132	8.33873690508955	8.21345251521721	9.60042929633805	8.3471207823421	9.27549275904735	8.54769375686822	8.17607043054963	10.3081349127593	8.71944704204421	7.44684545336377	8.10374137807536	7.44454915348056	7.53299687211764	7.54875364965004	9.56797048364883
Grm8	8.41441047375075	7.91971022740426	8.63259832924592	8.40360184353779	7.63054491426854	8.25653239095881	8.29273062213738	7.88665889788261	8.80325646500077	7.92280626023905	8.24629802684784	7.73203421571433	8.14065875142447	8.24796404326061	8.13860975647916	7.80434725657789
Unc13b	8.85548261414353	8.2880585217396	7.66930643729865	7.9593190044564	5.83674085793473	9.13739508556607	8.10063934725277	8.35304835603526	8.96910033936799	8.73596315791199	8.98832225916634	8.85320706601276	8.8779300535046	8.76688691296117	9.38564054244152	8.60278172712887
Ppig	8.32253672503965	7.89564670887865	7.89901092988325	8.50569454777717	7.92833141471744	8.33873690508955	8.42399428500783	8.36388032656987	7.51965042324012	8.04807437855151	8.35734148633861	8.16401445742955	8.52502225207989	9.05015931357824	8.94294992097231	8.40569365656373
Nos2	7.2493208087482	9.1700838712032	9.27227955698828	8.96469453966291	9.59795053832362	9.38707269815834	8.43401633767643	9.17720896507319	10.0519148330121	8.92309702399934	8.6967070252777	8.06236276072348	6.61360809276191	8.25072377214274	8.46358994368234	6.51749785918306
Cdkn2b	5.73259741566321	9.1221679995805	9.15292313392863	8.55296281529126	8.84430418178779	7.92389256165262	8.32893588491786	8.70721596191864	8.05515447699869	8.3471207823421	7.81071679455197	8.03028657051086	8.6977730202661	8.59947908351289	8.76589962456533	8.95620579680353
Pawr	8.24897976364403	8.54606233042337	8.10374137807536	7.83443700943141	8.59169461461655	8.36388032656987	8.898549716178	8.70807779702006	8.39489043477939	9.00404531425361	7.99778672281149	7.89901092988325	7.96792901839737	8.55216033561303	8.7796136749768	8.25964560343588
Spp1	8.61803454149648	6.64226299512644	6.51199917530625	7.99256794457063	4.78112702104036	8.85134492179558	8.08777011227221	7.91581242662487	7.12966396297191	9.24884287535997	7.19393139132113	7.22599709110712	7.94288154059936	7.74196848835886	10.5515360321369	9.84282250173849
Btd	6.8829089611898	8.23245286467705	8.57483787372886	8.04807437855151	8.86511690915232	8.3877424673012	9.37183018340773	9.30604271632496	7.71201621695368	9.3455096639632	8.82875123894016	9.27993303148349	8.68894730087386	9.12649920829412	9.16507901883742	8.24984220302306
Lyst	9.32081573162646	8.21100680209538	9.27475093716087	8.81286489910116	8.72727899227678	8.82047371221699	8.8932107242572	9.54987935717751	8.9040142812676	9.16507901883742	9.3192629791143	9.47032330548932	9.8589569805483	9.73979055248494	10.2495723717678	9.31021839862735
Stc1	9.10908291916695	8.98916109047196	8.62958342672691	8.75856655411777	8.795864601711	8.19879592025428	8.14163949554104	8.26052000420903	8.81733863939138	8.03494963099668	8.22753750473274	7.97207535929638	7.21246248568607	7.90273007136047	8.1910960229152	7.59188798601391
Defal1	8.57678001457031	8.64735292912004	8.61534941223894	8.5983605832778	8.42051484632526	7.87937102360718	7.91498631361202	8.56766512783945	8.35304835603526	8.33554400084154	8.87174401883624	8.52317453517258	8.70542821010506	8.70721596191864	8.3799431648375	8.65997009461066
Cdk14	8.57167904074293	8.7796136749768	8.95728599065732	8.83732629327989	8.41358386583425	8.8900148335293	8.03756237023418	8.75153526324167	8.61336760440981	8.33086080821833	8.10730583882996	7.74547230785583	8.56766512783945	8.2587948987698	8.47103824062775	8.59169461461655
Hbegf	9.23591880090926	8.03756237023418	9.23154566198665	7.39763936236941	6.33292325480779	8.73448730163516	9.4725846549445	8.75305976074517	5.77316463285903	9.42882226306791	7.62944838621501	8.77534594379505	8.99150103101053	8.45718383955687	9.57349684617965	9.22278775712416
Dnttip1	9.16439030485714	8.45519606345336	8.90215236147512	8.0074528072436	8.77455443734492	9.18994763988266	7.02336076077016	6.87895603104371	8.63421073235613	8.72112585377821	8.3997033375168	8.65649218298063	8.71067690083033	8.39668479157928	8.16302756429221	8.62227189192365
Omd	9.22042103752231	7.72916338032577	8.63886075646183	8.62714164742299	9.03508374634327	8.62227189192365	8.17814646119809	8.64467190994653	8.41177857967256	7.98698343970534	8.6977730202661	8.24341508349574	8.11667822533697	8.48655726498561	8.64198901466525	7.65939272553304
Hnmt	5.64257767688672	7.70791152864206	8.69524361800153	8.21345251521721	8.34417878691748	8.33785779579986	8.87344994174424	8.82131025531234	8.70542821010506	8.70449846029364	8.83815809247979	8.81633371276163	8.73259078984987	8.82456236677485	9.36760903107698	7.93397065912581
Olr1226	8.50777951832439	8.35734148633861	8.11002535405002	9.18060376058545	8.24169047497922	8.89400193344209	8.04087229524307	8.41765608885694	8.94136878104907	8.31613099401445	8.62449755440216	7.09953104620971	8.33256016305912	7.60795772535545	8.39668479157928	8.62449755440216
Gng11	6.25995762504455	7.19226829177975	8.55475175089262	8.20465799237171	7.56037555917774	6.96690682956607	6.18523261913136	7.93501769837194	8.15893366982764	8.31782813469036	8.79792424764018	9.36464674887603	8.21605141201952	7.80214310774698	8.41616159014849	7.90370788818425
Arrdc4	7.72269777819836	9.06417004736955	8.99150103101053	8.77455443734492	9.36568023710676	6.94445625706905	8.48330422134264	8.6012333291122	9.41917835221242	8.61010464200626	8.1978506330456	8.1273003525929	8.91947537585375	8.35521553256879	8.54708912084501	7.52244537560806
Fgfr1op2	8.72565898096954	8.06126691428807	8.00845253926185	8.34617496983295	6.45461862922837	8.26342426408308	8.85906125528529	8.3722683000814	6.91608331099588	8.65997009461066	8.73172308413329	8.80018939924778	8.88362274328254	9.66426155312599	8.41265842243585	8.15107585093667
Irs1	8.3887220923178	8.84058904118364	8.42639167003239	8.34095941663121	9.01179172747052	9.09126561412216	8.88362274328254	8.6279545689472	6.53965076954748	9.09799716445156	8.25964560343588	8.30493881061103	8.75229222771039	8.57862752689601	9.5777937659087	7.43094934973725
Crhr2	8.21847659661414	8.62227189192365	9.06417004736955	8.90134577113091	9.52739528396474	8.19017590305763	8.80459408000361	8.72638694628206	9.05838306625004	8.22452491100359	8.52502225207989	8.48655726498561	8.29043414033591	7.54229451429763	8.24984220302306	8.40933912840353
Nup58	8.36289585251556	8.53874156245094	8.32342483308588	8.40569365656373	8.06344157994411	7.96013746371721	8.46449758702954	8.51448250252249	8.18789305200731	8.70205838309962	8.54606233042337	8.79477292138411	9.05989237286976	9.40389712478883	8.48057754105597	8.43214260939006
Prtfdc1	8.07948746389465	7.86024130466891	8.1089863328036	8.71155354897134	7.87937102360718	8.02721552691678	8.22044308011321	8.4933867493416	7.82175269445801	8.52068613622352	8.40449782273116	8.88839754596723	8.49160742140996	8.54769375686822	8.56254809925186	8.44125342703176
Egr3	8.73596315791199	8.19463751258339	6.36816978174444	8.39267827219869	7.17469148704003	8.12931693793946	6.65098911273732	6.92936911088901	7.35537949068694	8.93901338879866	8.97459209665334	6.83235152205858	8.73077618828454	6.75399288445353	8.33086080821833	8.76417402681773
Trmt6	8.05937836787545	7.9914312188387	8.98664434955134	8.00327832459415	8.27509066182698	8.9764096166554	8.85548261414353	8.01821015923264	7.78258152435045	9.528153940769	7.79945049523406	8.60278172712887	8.91872328718001	8.43047287670038	9.07392385713953	8.24535754931934
Pde3b	8.33458369362634	7.92833141471744	8.45975772719794	7.84532989579911	8.44052298285302	8.31613099401445	8.69524361800153	8.47463481155292	8.47644764561684	7.90273007136047	9.05335612862615	7.4093267679727	8.58671366966584	7.82068739597056	8.31541024861421	7.93040791187105
Sdc1	9.71113684975457	8.60463119757844	7.48454234159647	8.2703012695887	8.18208016137389	7.89470928845917	7.61134384269832	8.98832225916634	8.38954253742964	8.28523798395835	8.61336760440981	7.88370582975934	6.23574465567121	6.22209000994353	8.65718860360656	8.73448730163516
Itpr2	9.29901271036296	8.58023234585544	8.74108918883834	8.99326714274026	8.79380652106914	8.41177857967256	9.0658721321694	9.13031183453716	8.11577997971789	8.74370639902477	8.76320850069606	8.69088061084467	9.37826932377004	8.90654748206538	8.98597090287147	8.99089797603797
Rln1	9.00333898502279	8.50777951832439	8.70114306038919	6.16789611753138	8.71294127853282	8.43214260939006	6.37527054937071	7.98261244225621	7.72150898698797	6.71770606167511	8.20378962703331	8.55475175089262	6.06557767574674	7.68508115034593	7.93741967518285	8.61336760440981
Ptpn11	8.78145331115402	7.5959273699089	8.15178610639917	8.89958383915718	9.15376282486951	8.63421073235613	9.1923789147151	8.08035814938704	8.44392829055375	8.78515772455909	8.64735292912004	8.08575085443063	8.11299349768588	7.60433125319147	8.64559073634826	7.5985075046796
Apol3	9.68119016713651	8.5279805638852	8.97798007794474	8.1436662847683	10.0546802474404	8.66970998771271	8.45718383955687	8.59538526176076	6.51494542809959	7.95077800068273	9.18156893842173	7.98599877067294	8.15372925942434	8.3877424673012	7.31992636398373	8.88125430789765
Syn3	7.8248721921212	9.02936466173397	8.73259078984987	9.17482252897416	9.190673951527	6.85354354224876	8.60912067002978	7.66079398173126	8.57167904074293	6.78593383898865	6.46732477317662	8.15178610639917	8.82303321600231	8.05109631494631	8.556482380178	7.77520246917459
Adam2	9.37574356723922	9.09799716445156	8.51265012705324	8.24709522696898	7.39963704589185	8.45804246490197	9.69428338804172	8.74620790225072	8.28218578574315	8.6279545689472	7.64215978692509	8.48911904484267	8.60278172712887	7.77734420789241	7.42398851653061	7.11063899338107
Gpc3	7.69987852217251	9.76173111899186	9.91778426975605	8.53116380037532	8.0933126405383	9.10546142719275	8.51059991933505	9.05580863514942	7.81271420550783	7.39003768878066	9.54809983532452	10.2537946626478	8.65024302874681	9.31831709273604	9.55686885923061	8.63955903753047
